AttendanceEventId,Forename,Surname,PostTown,Postcode,HomeLat,HomeLong,County,Region,SessionDate,SessionStartTime,SessionEndTime,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected,VenueName,VenueDesc,VenuePostTown,VenuePostcode,VenueLong,VenueLat,VenueCounty,VenueRegion,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidityPercent,SurfaceAirPressureKilopascals,CloudCoveragePercent,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,AttendanceStartTime,AttendanceEndTime,EventCost
13038,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-09-10,2015-09-10 09:00,2015-09-10 14:00,6,1,3,30,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,18,10.47000027,13.5,61,99.9,84,18,18,7.4,293,0,18,0,35.1,2015-08-11 14:00,2015-08-11 15:00,5.71
7474,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-09-11,2015-09-11 09:00,2015-09-11 14:00,9,1,8,40,29,18,10,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,19.4,12.64000034,15.2,65,99,100,19.4,19.4,17.6,178,0,19.4,0,41.1,2017-05-22 15:00,2017-05-22 16:00,4.51
9902,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2015-09-12,2015-09-12 09:00,2015-09-12 14:00,9,3,6,82,67,49,28,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,9.2,5.929999828,7.5,80,101.9,100,6.5,6.5,18.8,351,0.00254,9.2,0,41,2017-05-08 13:00,2017-05-08 14:00,6.48
8758,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-09-13,2015-09-13 09:00,2015-09-13 14:00,6,1,3,30,12,5,3,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,11.7,6.96999979,9.1,73,101.5,75,11.7,11.7,20.8,301,0,11.7,0,44.2,2016-10-19 11:00,2016-10-19 12:00,6.87
14854,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-09-14,2015-09-14 09:00,2015-09-14 14:00,9,4,8,200,144,110,63,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,10.1,8,8.9,86,97.8,100,10.1,10.1,29.7,245,0.015,10.1,0,95.8,2015-06-02 15:00,2015-06-02 16:00,4.36
11515,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2015-09-15,2015-09-15 09:00,2015-09-15 14:00,6,2,4,35,20,11,6,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,15.8,8.529999733,11.7,62,99.9,27,15.8,15.8,25.1,288,0.00254,15.8,0,58.3,2016-08-08 13:00,2016-08-08 14:00,5.36
15214,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-09-16,2015-09-16 09:00,2015-09-16 14:00,6,3,6,50,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,15,9.090000153,11.7,68,99.6,93,15,15,6.2,80,0,15,0,22.8,2016-05-27 15:00,2016-05-27 16:00,3.93
4638,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-09-17,2015-09-17 09:00,2015-09-17 14:00,3,2,4,45,24,14,8,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,17.4,11.64000034,13.9,69,101.9,98,17.4,17.4,21.1,196,0,17.4,0,45.8,2017-05-15 14:00,2017-05-15 15:00,4.58
13930,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-09-18,2015-09-18 09:00,2015-09-18 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,12.6,7.5,9.9,71,99.2,94,12.6,12.6,19.2,271,0.00254,12.6,0,61,2015-06-21 14:00,2015-06-21 15:00,8.47
4368,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2015-09-19,2015-09-19 09:00,2015-09-19 14:00,6,1,3,30,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,17.5,15.07999992,15.9,86,101,82,17.5,17.5,25.5,259,0,17.5,0,32.3,2016-08-18 14:00,2016-08-18 15:00,6
2637,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-09-20,2015-09-20 12:00,2015-09-20 16:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,7.4,3.170000076,5.4,75,102.9,61,3.1,3.1,31.1,116,0,7.4,0,40,2017-01-20 13:00,2017-01-20 14:00,4.32
547,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2015-09-21,2015-09-21 12:00,2015-09-21 16:00,3,2,4,45,23,14,8,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,18.6,13.81000042,15.5,74,100.3,88,18.6,18.6,14.2,244,0.00254,18.6,0,40,2016-06-30 11:00,2016-06-30 12:00,1.61
2625,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2015-09-22,2015-09-22 09:00,2015-09-22 14:00,9,1,8,40,29,18,10,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.4,10.15999985,10.7,92,103.2,48,11.4,11.4,16.4,297,0.00254,11.4,0,24.2,2017-01-08 13:00,2017-01-08 14:00,3.38
3314,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-09-23,2015-09-23 12:00,2015-09-23 16:00,3,2,4,45,23,14,8,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,10.6,2.140000105,6.5,56,100.4,81,10.6,10.6,25.1,237,0.021,10.6,0,55,2016-04-29 13:00,2016-04-29 14:00,5.28
6531,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-09-24,2015-09-24 09:00,2015-09-24 14:00,6,3,6,50,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,19.4,12.64000034,15.2,65,99,100,19.4,19.4,17.6,178,0,19.4,0,41.1,2017-05-22 15:00,2017-05-22 16:00,6.68
15163,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2015-09-25,2015-09-25 09:00,2015-09-25 14:00,3,2,4,45,24,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,4.8,3.369999886,4.2,91,97.9,96,-0.5,-0.5,34.7,265,0.048,4.8,0,64.1,2016-04-06 15:00,2016-04-06 16:00,8.72
1992,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-09-26,2015-09-26 09:00,2015-09-26 14:00,6,3,6,50,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,12.1,9.960000038,10.9,87,101.1,67,12.1,12.1,22.1,129,0,12.1,0,27.3,2015-04-16 13:00,2015-04-16 14:00,4.06
13623,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-09-27,2015-09-27 09:00,2015-09-27 14:00,9,3,6,82,67,49,28,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,12.4,10.68000031,11.4,89,100.5,100,12.4,12.4,23.9,263,0.00254,12.4,0,48.4,2017-03-18 14:00,2017-03-18 15:00,3.96
11855,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-09-28,2015-09-28 09:00,2015-09-28 14:00,6,1,3,30,12,5,3,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,12,10.81000042,11.3,93,99.7,98,12,12,17.5,290,0.00254,12,0,54.1,2017-07-14 09:00,2017-07-14 10:00,7.22
12068,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-09-29,2015-09-29 09:00,2015-09-29 14:00,3,2,4,45,24,14,8,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,17,13.55000019,14.9,80,101.9,88,17,17,20.5,24,0,17,0,25.4,2015-07-15 14:00,2015-07-15 15:00,7.5
10870,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-09-30,2015-09-30 09:00,2015-09-30 14:00,9,1,8,40,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,13.8,11.78999996,12.6,88,101.7,85,13.8,13.8,17,325,0,13.8,0,22.8,2017-06-02 13:00,2017-06-02 14:00,4.63
4741,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2015-10-01,2015-10-01 09:00,2015-10-01 14:00,9,1,8,40,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,5.2,2.470000029,3.9,83,100.1,98,0.2,0.2,31.9,285,0,5.2,0,62.2,2015-01-26 14:00,2015-01-26 15:00,6.83
10594,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-10-02,2015-10-02 09:00,2015-10-02 14:00,9,3,6,82,67,49,28,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,24.1,11.92000008,16.3,45,101.8,14,24.1,24.1,11,170,0,24.1,0,27.3,2016-08-30 13:00,2016-08-30 14:00,2.46
8963,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2015-10-03,2015-10-03 09:00,2015-10-03 14:00,9,1,8,40,34,22,13,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,13.5,11.67000008,12.4,89,99.2,98,13.5,13.5,17.3,188,0.00254,13.5,0,38,2017-05-12 12:00,2017-05-12 13:00,4.96
12694,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-10-04,2015-10-04 09:00,2015-10-04 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,10.4,7.630000114,8.9,83,101.1,0,10.4,10.4,35,315,0,10.4,0,44.7,2017-04-01 14:00,2017-04-01 15:00,7.9
6826,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2015-10-05,2015-10-05 09:00,2015-10-05 14:00,6,3,6,50,23,14,8,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,22.4,16.29000092,18.3,68,100.5,96,22.4,22.4,20.2,65,0.00254,22.4,0,46.3,2015-08-13 15:00,2015-08-13 16:00,4.46
13974,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-10-06,2015-10-06 09:00,2015-10-06 14:00,9,3,6,82,67,49,28,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,19.9,9.619999886,13.7,51,100.8,49,19.9,19.9,26,232,0,19.9,0,59.2,2015-08-04 14:00,2015-08-04 15:00,4.03
13196,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-10-07,2015-10-07 09:00,2015-10-07 14:00,3,2,4,45,24,14,8,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,4.3,0,2.4,74,102.1,65,1.8,1.8,10.1,313,0,4.3,0,30.7,2016-01-16 14:00,2016-01-16 15:00,1.82
9113,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2015-10-08,2015-10-08 09:00,2015-10-08 14:00,3,2,4,45,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,8.5,3.630000114,6.1,71,100,70,4.3,4.3,34.9,171,0,8.5,0,61.9,2015-03-11 12:00,2015-03-11 13:00,6.18
2072,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-10-09,2015-10-09 09:00,2015-10-09 14:00,3,2,4,45,24,14,8,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,15.8,14.22999954,14.8,90,101.1,100,15.8,15.8,9.8,240,0.014,15.8,0,40.7,2015-07-05 13:00,2015-07-05 14:00,8.28
1702,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-10-10,2015-10-10 09:00,2015-10-10 14:00,3,2,4,45,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,3.1,3.099999905,3.1,100,98.3,99,-0.5,-0.5,14.6,230,0.021,3.1,0,54.5,2017-01-28 12:00,2017-01-28 13:00,5.02
8296,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-10-11,2015-10-11 09:00,2015-10-11 14:00,6,1,3,30,12,5,3,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,17.6,15.94999981,16.5,90,101.1,98,17.6,17.6,12,229,0,17.6,0,29.7,2015-07-15 09:00,2015-07-15 10:00,2.78
12767,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2015-10-12,2015-10-12 09:00,2015-10-12 14:00,3,0,4,25,24,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,16.6,13,14.4,80,99.7,100,16.6,16.6,10.2,245,0.00254,16.6,0,30.6,2017-06-13 14:00,2017-06-13 15:00,6.17
15275,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-10-13,2015-10-13 09:00,2015-10-13 14:00,9,1,8,40,34,22,13,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,17.5,15.18999958,16,86,101.8,97,17.5,17.5,20.2,294,0,17.5,0,33,2016-07-27 15:00,2016-07-27 16:00,6.12
12538,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-10-14,2015-10-14 09:00,2015-10-14 14:00,9,1,8,40,34,22,13,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,13.2,11.60999966,12.3,90,103.1,99,13.2,13.2,25.5,221,0,13.2,0,32.2,2016-10-27 14:00,2016-10-27 15:00,4.18
2778,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-10-15,2015-10-15 09:00,2015-10-15 14:00,3,0,4,25,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.1,14.01000023,14.4,94,101.2,100,15.1,15.1,42,200,0.035,15.1,0,54,2017-06-10 13:00,2017-06-10 14:00,5.02
12473,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2015-10-16,2015-10-16 09:00,2015-10-16 14:00,3,2,4,45,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,19.4,16.68000031,17.6,85,99.8,100,19.4,19.4,10.4,156,0.039,19.4,0,40.2,2016-08-23 14:00,2016-08-23 15:00,4.55
535,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-10-17,2015-10-17 09:00,2015-10-17 14:00,3,3,7,115,78,58,33,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,14.5,11.21000004,12.6,81,102.2,100,14.5,14.5,19.8,312,0,14.5,0,25.3,2016-06-18 11:00,2016-06-18 12:00,6.68
10216,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-10-18,2015-10-18 09:00,2015-10-18 14:00,3,3,7,115,78,58,33,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,13.7,11.39000034,12.4,86,100.8,100,13.7,13.7,11.1,242,0.069,13.7,0,24,2015-08-18 13:00,2015-08-18 14:00,4.8
15358,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-10-19,2015-10-19 09:00,2015-10-19 14:00,6,3,6,50,23,14,8,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,13.5,3.279999971,8.4,50,101.2,1,13.5,13.5,20.1,285,0,13.5,0,42.9,2016-10-18 15:00,2016-10-18 16:00,2.74
4226,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-10-20,2015-10-20 09:00,2015-10-20 14:00,3,2,4,45,24,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,7.1,4.75,5.9,85,97.8,86,3.9,3.9,18.2,236,0.05,7.1,0,63.5,2016-03-29 14:00,2016-03-29 15:00,1.99
3157,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-10-21,2015-10-21 09:00,2015-10-21 14:00,3,3,7,115,78,58,33,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,6,5.96999979,6,100,98.5,100,2.2,2.2,21.1,283,0.085,6,0,51.5,2015-11-24 13:00,2015-11-24 14:00,2.22
8516,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-10-22,2015-10-22 09:00,2015-10-22 14:00,9,3,6,82,67,49,28,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.8,10.22000027,10.9,91,101.5,100,11.8,11.8,54.3,253,0.00254,11.8,0,70.8,2016-02-20 11:00,2016-02-20 12:00,5.94
13655,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-10-23,2015-10-23 09:00,2015-10-23 14:00,9,1,8,40,34,22,13,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,11.3,3.950000048,7.6,61,101.3,96,11.3,11.3,5.8,208,0.00254,11.3,0,24.1,2017-04-19 14:00,2017-04-19 15:00,3.21
7477,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-10-24,2015-10-24 09:00,2015-10-24 14:00,6,2,4,35,20,11,6,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,24.2,17.34000015,19.5,66,100,0,24.2,24.2,12.2,134,0,24.2,0,33.8,2017-05-25 15:00,2017-05-25 16:00,4.06
578,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-10-25,2015-10-25 09:00,2015-10-25 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,16,11.10999966,13.1,73,101.9,60,16,16,21.4,324,0,16,0,27.2,2016-07-31 11:00,2016-07-31 12:00,5.65
1193,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-10-26,2015-10-26 09:00,2015-10-26 14:00,3,2,4,45,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,18.4,12.42000008,14.7,68,100.9,14,18.4,18.4,4.2,16,0,18.4,0,34.1,2015-09-07 12:00,2015-09-07 13:00,4.4
4626,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-10-27,2015-10-27 09:00,2015-10-27 14:00,3,2,4,45,23,14,8,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,9.2,7.960000038,8.6,92,101.5,100,6.8,6.8,15.8,28,0.021,9.2,0,38,2017-05-03 14:00,2017-05-03 15:00,6.47
9294,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2015-10-28,2015-10-28 09:00,2015-10-28 14:00,3,0,4,25,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.9,12.71000004,14,81,102.4,74,15.9,15.9,28.3,115,0,15.9,0,35.9,2015-09-08 12:00,2015-09-08 13:00,2.79
6495,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-10-29,2015-10-29 09:00,2015-10-29 14:00,3,0,4,25,12,5,3,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,6.8,6.860000134,6.8,100,99.7,100,4.2,4.2,13.7,242,0.073,6.8,0,46.4,2017-04-16 15:00,2017-04-16 16:00,4.31
6906,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2015-10-30,2015-10-30 09:00,2015-10-30 14:00,6,3,6,50,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,12.1,11.27000046,11.6,95,100.5,100,12.1,12.1,5.7,125,0,12.1,0,27,2015-11-01 15:00,2015-11-01 16:00,4.01
1430,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2015-10-31,2015-10-31 09:00,2015-10-31 14:00,3,3,6,60,55,39,22,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.3,10.44999981,10.8,94,102.5,100,11.3,11.3,24.6,226,0.05,11.3,0,30.7,2016-05-01 12:00,2016-05-01 13:00,4.62
203,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-11-01,2015-11-01 09:00,2015-11-01 14:00,9,3,6,82,67,49,28,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,20.1,11.10999966,14.6,55,100.8,2,20.1,20.1,14.6,230,0,20.1,0,35.8,2015-07-22 09:00,2015-07-22 10:00,7.12
4630,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2015-11-02,2015-11-02 09:00,2015-11-02 14:00,9,3,6,82,67,49,28,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,15.2,8.420000076,11.4,64,100,45,15.2,15.2,11,358,0,15.2,0,34,2017-05-07 14:00,2017-05-07 15:00,1.32
4295,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2015-11-03,2015-11-03 09:00,2015-11-03 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,23,14.82999992,17.6,60,100,2,23,23,10.3,137,0,23,0,36.9,2016-06-06 14:00,2016-06-06 15:00,6.06
9835,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-11-04,2015-11-04 09:00,2015-11-04 14:00,9,4,8,200,144,110,63,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,9.4,1.74000001,5.8,59,100.5,41,5.8,5.8,29.8,276,0,9.4,0,58.1,2017-03-02 12:00,2017-03-02 13:00,1.95
16024,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-11-05,2015-11-05 09:00,2015-11-05 14:00,9,1,8,40,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,7.9,1,4.7,62,102.6,2,2.4,2.4,53.9,334,0.00254,7.9,0,70.7,2016-01-15 09:00,2016-01-15 10:00,4.5
8087,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-11-06,2015-11-06 09:00,2015-11-06 14:00,9,1,8,40,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.3,12.86999989,13.8,85,102,69,15.3,15.3,21.8,248,0,15.3,0,27.4,2016-06-26 09:00,2016-06-26 10:00,2.48
1099,Scott,Tracy,Wolverhampton,WL1 1HY,52.5871,-2.1289,West Midlands,Midlands,2015-11-07,2015-11-07 09:00,2015-11-07 14:00,9,1,8,40,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,12.8,9.270000458,10.8,79,101.7,62,12.8,12.8,24.8,278,0,12.8,0,37.5,2015-06-05 12:00,2015-06-05 13:00,5.01
523,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-11-08,2015-11-08 09:00,2015-11-08 14:00,3,0,4,25,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,21.2,13.63000011,16.4,62,100,3,21.2,21.2,7.9,120,0,21.2,0,29.4,2016-06-06 11:00,2016-06-06 12:00,3.91
3736,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-11-09,2015-11-09 09:00,2015-11-09 14:00,9,4,8,200,144,110,63,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,14.5,12.47999954,13.3,88,100.7,100,14.5,14.5,14.7,244,0.019,14.5,0,33.6,2017-06-25 09:00,2017-06-25 10:00,8.7
4103,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2015-11-10,2015-11-10 09:00,2015-11-10 14:00,9,4,8,200,144,110,63,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,11.7,10.60000038,11.1,93,100.2,99,11.7,11.7,25.4,224,0.027,11.7,0,50,2015-11-27 14:00,2015-11-27 15:00,1.14
1508,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2015-11-11,2015-11-11 09:00,2015-11-11 14:00,3,0,4,25,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,21.9,17.51000023,18.9,76,100,90,21.9,21.9,8,242,0.00254,21.9,0,40.4,2016-07-18 12:00,2016-07-18 13:00,5.43
7227,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-11-12,2015-11-12 09:00,2015-11-12 14:00,9,1,8,40,12,5,3,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,14.9,12.40999985,13.4,86,101.2,100,14.9,14.9,23.8,338,0.00254,14.9,0,53,2016-09-17 15:00,2016-09-17 16:00,5.96
12411,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-11-13,2015-11-13 09:00,2015-11-13 14:00,9,3,6,82,67,49,28,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,16.6,14.27999973,15.1,87,99.5,100,16.6,16.6,7.3,211,0.018,16.6,0,38.2,2016-06-22 14:00,2016-06-22 15:00,1.62
1866,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2015-11-14,2015-11-14 09:00,2015-11-14 14:00,3,0,4,25,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,13.9,12.94999981,13.3,95,98.6,100,13.9,13.9,1.2,101,0.085,13.9,0,30.6,2017-07-11 13:00,2017-07-11 14:00,7.96
891,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2015-11-15,2015-11-15 09:00,2015-11-15 14:00,3,3,6,60,55,39,22,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,14.1,11.18999958,12.4,83,101.2,91,14.1,14.1,27.6,240,0,14.1,0,34.8,2017-06-09 12:00,2017-06-09 13:00,7.6
